src,dst,importance
COPZ1,KDELR3,0.2222222222222222
YIPF5,KDELR3,0.217391304347826
SMIM14,KDELR3,0.2
SSR2,KDELR3,0.2
SSR3,KDELR3,0.2
TAPBPL,KDELR3,0.2
GFI1B,KDM1A,0.125
ATAD2,KDM1B,0.25
PTMA,KDM1B,0.217391304347826
CYHR1,KDM1B,0.2
HMGN3,KDM1B,0.2
SAMD11,KDM1B,0.2
TCEA1,KDM1B,0.2
CTCFL,KDM1B,0.1944444444444444
TLE4,KDM1B,0.1923076923076923
GMEB1,KDM3A,0.2
WBP2,KDM3A,0.2
NPAT,KDM3A,0.1891891891891892
IRF9,KDM3A,0.1842105263157894
KLF6,KDM3A,0.1842105263157894
ATAD2,KDM3A,0.1818181818181818
ELF2,KDM3A,0.1818181818181818
HMGN3,KDM3A,0.1818181818181818
MYSM1,KDM5A,0.2285714285714285
EDF1,KDM5A,0.2258064516129032
TCEA1,KDM5A,0.2222222222222222
MORC4,KDM5A,0.217391304347826
YAF2,KDM5A,0.2142857142857142
PHF19,KDM5A,0.2068965517241379
TRIM33,KDM5A,0.2068965517241379
CHD1,KDM5A,0.2058823529411764
YAF2,KDM5B,0.2058823529411764
RHOXF1,KDM5B,0.1891891891891892
RUNX1T1,KDM5B,0.1764705882352941
TRIM33,KDM5B,0.1666666666666666
ZMYND8,KDM5B,0.1666666666666666
SET,KDM5B,0.1590909090909091
KCTD1,KDM5B,0.15625
RPS27,KDM5B,0.1538461538461538
ZNF33B,KDM6B,0.2083333333333333
ZNF594,KDM6B,0.2083333333333333
ZNF789,KDM6B,0.2083333333333333
GMEB1,KDM6B,0.2
ZNF34,KDM6B,0.2
HIVEP1,KDM6B,0.1935483870967742
BPTF,KDM6B,0.1891891891891892
HOXB5,KDM6B,0.1875
MORC4,KDM7A,0.16
BRWD1,KDM7A,0.1538461538461538
ZXDA,KDM7A,0.1481481481481481
KLF6,KDM7A,0.1428571428571428
MYCN,KDM7A,0.1351351351351351
ATAD2,KDM7A,0.1333333333333333
ELF2,KDM7A,0.1333333333333333
TCEA1,KDM7A,0.1333333333333333
PLEKHB1,KHDC1,0.2857142857142857
CCDC108,KHDC1,0.25
KIAA0907,KHDC1,0.25
SPATS2L,KHDC1,0.25
C2orf82,KHDC1,0.2222222222222222
UBAP2,KHDC1,0.2222222222222222
BSDC1,KHDC1,0.2
C19orf38,KHDC1,0.2
KIAA0907,KHDC1L,0.2857142857142857
SPATS2L,KHDC1L,0.2857142857142857
BSDC1,KHDC1L,0.25
DNAJC12,KHDC1L,0.25
NBPF1,KHDC1L,0.25
RSRC2,KHDC1L,0.25
TP53TG3C,KHDC1L,0.25
UBAP2,KHDC1L,0.25
HNRNPH1,KHDRBS1,0.2162162162162162
ATXN1,KHDRBS1,0.2127659574468085
RPL7,KHDRBS1,0.2045454545454545
NUFIP2,KHDRBS1,0.2
SLBP,KHDRBS1,0.1951219512195122
DAZL,KHDRBS1,0.1944444444444444
MBNL1,KHDRBS1,0.1904761904761904
LYAR,KHDRBS1,0.1860465116279069
FAM180B,KIAA0100,0.5
C1orf56,KIAA0100,0.3333333333333333
CDCP1,KIAA0100,0.25
MUC15,KIAA0100,0.2
APOL6,KIAA0100,0.1666666666666666
C2orf82,KIAA0100,0.1428571428571428
NRG4,KIAA0100,0.125
TXLNA,KIAA0100,0.125
CYHR1,KIAA0101,0.3076923076923077
CCNDBP1,KIAA0101,0.2666666666666666
PHF1,KIAA0101,0.25
FSD2,KIAA0101,0.2307692307692307
FAM111A,KIAA0101,0.2272727272727272
MFAP1,KIAA0101,0.2222222222222222
CDC45,KIAA0101,0.217391304347826
SAMD11,KIAA0101,0.2142857142857142
CBWD3,KIAA0232,0.3333333333333333
HSPA12A,KIAA0232,0.2
TTLL10,KIAA0232,0.2
HSPA4L,KIAA0232,0.1428571428571428
CKM,KIAA0232,0.125
C19orf38,KIAA0247,0.5
C20orf141,KIAA0247,0.5
CCDC107,KIAA0247,0.5
EMP3,KIAA0247,0.5
EVA1B,KIAA0247,0.5
KRTCAP3,KIAA0247,0.5
SHISA4,KIAA0247,0.5
SMCO1,KIAA0247,0.5
HELZ2,KIAA0430,0.2083333333333333
ATXN7L3B,KIAA0430,0.2
RPS12,KIAA0430,0.2
CHIC2,KIAA0430,0.1764705882352941
PCMTD1,KIAA0430,0.1764705882352941
SAMD9,KIAA0430,0.1764705882352941
IDI2,KIAA0430,0.1739130434782608
HSPB9,KIAA0430,0.1666666666666666
PPL,KIAA0754,0.2857142857142857
FLNB,KIAA0754,0.1818181818181818
ADD1,KIAA0754,0.1666666666666666
GOLGA4,KIAA0754,0.1621621621621621
MYO1F,KIAA0754,0.1621621621621621
EPB41L1,KIAA0754,0.1612903225806451
AHNAK,KIAA0754,0.1555555555555555
MARCKSL1,KIAA0754,0.1515151515151515
CELF5,KIAA0907,0.5
FUBP1,KIAA0907,0.5
HN1,KIAA0907,0.5
HSPB9,KIAA0907,0.5
NXF3,KIAA0907,0.5
R3HDM2,KIAA0907,0.5
NUFIP2,KIAA0907,0.4545454545454545
CCNDBP1,KIAA0907,0.4444444444444444
TMEM170B,KIAA0922,0.4444444444444444
TMEM88,KIAA0922,0.3076923076923077
MFSD6,KIAA0922,0.3
GLIPR1,KIAA0922,0.2727272727272727
MS4A4A,KIAA0922,0.2727272727272727
MLEC,KIAA0922,0.25
ORAI3,KIAA0922,0.25
PLP2,KIAA0922,0.25
SNAPC5,KIAA0947,0.2777777777777778
CCNDBP1,KIAA0947,0.1764705882352941
ANKRD10,KIAA0947,0.1538461538461538
LYSMD1,KIAA0947,0.1538461538461538
VWA5A,KIAA0947,0.1538461538461538
NUFIP2,KIAA0947,0.15
PLEKHH2,KIAA0947,0.15
UBXN7,KIAA0947,0.15
NPDC1,KIAA1024,0.3
SUSD3,KIAA1024,0.3
CDCP1,KIAA1024,0.2727272727272727
PTPRCAP,KIAA1024,0.2727272727272727
EMP3,KIAA1024,0.25
MFSD6,KIAA1024,0.25
MS4A6A,KIAA1024,0.25
MS4A6E,KIAA1024,0.25
CYHR1,KIAA1107,0.1538461538461538
CDCA4,KIAA1107,0.1428571428571428
GTF2IRD2,KIAA1107,0.1428571428571428
GTF2IRD2B,KIAA1107,0.1428571428571428
HN1,KIAA1107,0.1428571428571428
HSPB9,KIAA1107,0.1428571428571428
KIAA0907,KIAA1107,0.1428571428571428
MORC4,KIAA1107,0.1428571428571428
TMCO2,KIAA1109,0.2727272727272727
MFSD6,KIAA1109,0.2307692307692307
DNAJC4,KIAA1109,0.2142857142857142
GLIPR1,KIAA1109,0.2142857142857142
ORAI2,KIAA1109,0.2142857142857142
PRAF2,KIAA1109,0.2142857142857142
SLC25A6,KIAA1109,0.2105263157894736
FAM209A,KIAA1109,0.2
BSDC1,KIAA1191,0.6666666666666666
DNAJC12,KIAA1191,0.6666666666666666
NBPF1,KIAA1191,0.6666666666666666
ATXN7L3B,KIAA1191,0.5
CBWD3,KIAA1191,0.5
GSTCD,KIAA1191,0.5
TROAP,KIAA1191,0.5
ACTL8,KIAA1191,0.4
THEG,KIAA1430,0.2
TSNAXIP1,KIAA1430,0.2
NKAPL,KIAA1430,0.1666666666666666
FAM209A,KIAA1430,0.1428571428571428
DOCK6,KIAA1432,0.2352941176470588
ARFGAP3,KIAA1432,0.2272727272727272
EVI5,KIAA1432,0.2272727272727272
CYTH4,KIAA1432,0.1904761904761904
GIGYF1,KIAA1432,0.1875
GOLGA3,KIAA1432,0.1818181818181818
C10orf76,KIAA1432,0.1764705882352941
DENND2D,KIAA1432,0.1764705882352941
MS4A6A,KIAA1468,0.1428571428571428
MS4A6E,KIAA1468,0.1428571428571428
PRRC2B,KIAA1522,0.3333333333333333
HEMGN,KIAA1522,0.25
THEG,KIAA1522,0.2
TSNAXIP1,KIAA1522,0.2
NKAPL,KIAA1522,0.1666666666666666
FAM209A,KIAA1522,0.1428571428571428
DLK1,KIAA1522,0.125
SH2D2A,KIAA1522,0.125
SAMD11,KIAA1551,0.375
FAM214B,KIAA1551,0.3333333333333333
LENG8,KIAA1551,0.3333333333333333
PNRC1,KIAA1551,0.3333333333333333
TSPYL4,KIAA1551,0.3333333333333333
FAM53C,KIAA1551,0.2857142857142857
MAGEB2,KIAA1551,0.2857142857142857
MAP3K7CL,KIAA1551,0.2857142857142857
RASSF1,KIAA1598,0.1428571428571428
NDRG1,KIAA1598,0.1333333333333333
FAM214B,KIAA1614,0.125
LENG8,KIAA1614,0.125
PNRC1,KIAA1614,0.125
TP53TG3C,KIAA1614,0.125
CCDC146,KIAA1731,0.2
CEP350,KIAA1731,0.1818181818181818
CDC42EP3,KIAA1731,0.1739130434782608
CDC42EP1,KIAA1731,0.1666666666666666
CEP170,KIAA1731,0.1666666666666666
GAN,KIAA1731,0.1666666666666666
TTC17,KIAA1731,0.1666666666666666
ABTB1,KIAA1731,0.1578947368421052
CLDND1,KIAA1919,0.375
C19orf38,KIAA1919,0.2857142857142857
C20orf141,KIAA1919,0.2857142857142857
CCDC107,KIAA1919,0.2857142857142857
EVA1B,KIAA1919,0.2857142857142857
KRTCAP3,KIAA1919,0.2857142857142857
SHISA4,KIAA1919,0.2857142857142857
SMCO1,KIAA1919,0.2857142857142857
CREBRF,KIAA2018,0.3636363636363636
ZNF33B,KIAA2018,0.3
ZNF594,KIAA2018,0.3
ZNF175,KIAA2018,0.2352941176470588
ONECUT3,KIAA2018,0.2307692307692307
FOSL2,KIAA2018,0.2222222222222222
TFDP2,KIAA2018,0.2105263157894736
ZNF233,KIAA2018,0.2
PMP22,KIDINS220,0.16
SEC61G,KIDINS220,0.1578947368421052
TMEM88,KIDINS220,0.1578947368421052
CNST,KIDINS220,0.1428571428571428
ARFGAP3,KIDINS220,0.1363636363636363
ARHGEF12,KIDINS220,0.1363636363636363
PLEKHA2,KIDINS220,0.1363636363636363
CMIP,KIDINS220,0.1333333333333333
PRC1,KIF11,0.225
KIF4A,KIF11,0.2162162162162162
HELZ,KIF11,0.1666666666666666
SPC25,KIF11,0.1666666666666666
HSPH1,KIF11,0.1621621621621621
STAG2,KIF11,0.1621621621621621
CEP350,KIF11,0.1612903225806451
EVI5,KIF11,0.1612903225806451
PRC1,KIF14,0.1428571428571428
PSMC1,KIF14,0.125
KIF4A,KIF1B,0.15
APPBP2,KIF1B,0.1470588235294117
HSPA4,KIF1B,0.125
PRC1,KIF20A,0.2857142857142857
KIF4A,KIF20A,0.2058823529411764
ATAD2,KIF20A,0.1923076923076923
MDN1,KIF20A,0.1851851851851851
HSPH1,KIF20A,0.1818181818181818
MORC4,KIF20A,0.1818181818181818
APPBP2,KIF20A,0.1724137931034483
DDX39A,KIF20A,0.1724137931034483
KIF4A,KIF23,0.2647058823529412
PRC1,KIF23,0.2368421052631578
MDN1,KIF23,0.2142857142857142
CEP170,KIF23,0.2083333333333333
HSPH1,KIF23,0.2058823529411764
ASCC3,KIF23,0.1875
PSMC1,KIF23,0.1875
ATAD2,KIF23,0.1785714285714285
KIF4A,KIF2A,0.25
CEP170,KIF2A,0.2413793103448276
PRC1,KIF2A,0.2272727272727272
CEP350,KIF2A,0.2058823529411764
MDN1,KIF2A,0.2058823529411764
BEX4,KIF2A,0.2
AKNA,KIF2A,0.1842105263157894
CCDC88B,KIF2A,0.1842105263157894
GTSE1,KIF2C,0.2
HMMR,KIF2C,0.2
CEP350,KIF2C,0.1818181818181818
MDN1,KIF2C,0.1818181818181818
CCNB2,KIF2C,0.1794871794871795
CEP170,KIF2C,0.1724137931034483
TUBA1A,KIF2C,0.1666666666666666
NDRG1,KIF2C,0.1627906976744186
HELZ2,KIF4A,0.25
PRC1,KIF4A,0.2432432432432432
NMRK2,KIF4A,0.2068965517241379
CARS,KIF4A,0.2
GTSE1,KIF4A,0.2
HLTF,KIF4A,0.1944444444444444
PARP4,KIF4A,0.1944444444444444
CCDC88B,KIF4A,0.1935483870967742
RILPL2,KIFAP3,0.1388888888888889
NDRG1,KIFAP3,0.1304347826086956
CCDC88B,KIFAP3,0.125
AKAP10,KIFAP3,0.1212121212121212
MDN1,KIFC1,0.1666666666666666
DDX39A,KIFC1,0.1538461538461538
HSPA4L,KIFC1,0.15
ASCC3,KIFC1,0.1428571428571428
PSMC1,KIFC1,0.1428571428571428
HSPH1,KIFC1,0.1290322580645161
STAG2,KIFC1,0.1290322580645161
ATAD2,KIFC1,0.125
HSPA12A,KIFC3,0.1578947368421052
APPBP2,KIFC3,0.1481481481481481
CEP170,KIFC3,0.1428571428571428
NDRG1,KIFC3,0.1428571428571428
CCDC88B,KIFC3,0.1379310344827586
ITM2B,KIFC3,0.1379310344827586
DPYSL2,KIFC3,0.1333333333333333
SERPINB8,KIFC3,0.1304347826086956
SMIM1,KISS1R,0.3333333333333333
TAS2R19,KISS1R,0.3333333333333333
GYPB,KISS1R,0.2727272727272727
NPDC1,KISS1R,0.2727272727272727
SUSD3,KISS1R,0.2727272727272727
OR7D2,KISS1R,0.2666666666666666
CD82,KISS1R,0.25
CDCP1,KISS1R,0.25
NPDC1,KLB,0.3
SUSD3,KLB,0.3
CDCP1,KLB,0.2727272727272727
PTPRCAP,KLB,0.2727272727272727
EMP3,KLB,0.25
MFSD6,KLB,0.25
MS4A6A,KLB,0.25
MS4A6E,KLB,0.25
CREB5,KLF1,0.4736842105263157
FOXN2,KLF1,0.4736842105263157
DMTF1,KLF1,0.4444444444444444
ZNF341,KLF1,0.4444444444444444
ZNF100,KLF1,0.4375
ZNF280A,KLF1,0.4375
ZNF789,KLF1,0.4375
ZNF281,KLF1,0.4166666666666667
ZNF233,KLF10,0.4166666666666667
ELK3,KLF10,0.4
ONECUT3,KLF10,0.391304347826087
ZNF296,KLF10,0.391304347826087
GMEB1,KLF10,0.3846153846153846
ZNF175,KLF10,0.3703703703703703
GABPA,KLF10,0.3666666666666666
CREB5,KLF10,0.36
CREB5,KLF2,0.2777777777777778
MYCN,KLF2,0.2619047619047619
ZNF296,KLF2,0.2571428571428571
IRF2,KLF2,0.2558139534883721
KLF1,KLF2,0.25
ETS2,KLF2,0.2444444444444444
KLF6,KLF2,0.2439024390243902
ZBTB18,KLF2,0.2439024390243902
TGIF1,KLF3,0.6923076923076923
MXD4,KLF3,0.5384615384615384
ZBTB12,KLF3,0.5384615384615384
CREB5,KLF3,0.5
DLX4,KLF3,0.5
KLF1,KLF3,0.4736842105263157
SP4,KLF3,0.4666666666666667
ZNF296,KLF3,0.4666666666666667
HOXB5,KLF6,0.5714285714285714
GMEB1,KLF6,0.55
MYCN,KLF6,0.5
ONECUT3,KLF6,0.5
ELF2,KLF6,0.4736842105263157
ZNF34,KLF6,0.4705882352941176
HIVEP1,KLF6,0.4545454545454545
ZNF175,KLF6,0.4545454545454545
ANKRD40,KLHDC7B,1.0
ANKRD55,KLHDC7B,1.0
C15orf65,KLHDC7B,1.0
C16orf87,KLHDC7B,1.0
C1orf63,KLHDC7B,1.0
C20orf195,KLHDC7B,1.0
CCDC17,KLHDC7B,1.0
CCDC74A,KLHDC7B,1.0
ANKRD40,KLHDC8A,1.0
ANKRD55,KLHDC8A,1.0
C15orf65,KLHDC8A,1.0
C16orf87,KLHDC8A,1.0
C1orf63,KLHDC8A,1.0
C20orf195,KLHDC8A,1.0
CCDC17,KLHDC8A,1.0
CCDC74A,KLHDC8A,1.0
SAMD9,KLHDC8B,0.1818181818181818
GSTM5,KLHDC8B,0.1666666666666666
HSPB9,KLHDC8B,0.1666666666666666
NFKBIE,KLHDC8B,0.1666666666666666
SPATS2L,KLHDC8B,0.1666666666666666
CYTIP,KLHDC8B,0.1538461538461538
GAN,KLHDC8B,0.1538461538461538
HMBS,KLHDC8B,0.1538461538461538
RRAGD,KLHL22,0.2571428571428571
HSPB9,KLHL22,0.217391304347826
WAPAL,KLHL22,0.2162162162162162
CCNB2,KLHL22,0.2058823529411764
ZWINT,KLHL22,0.2
WDR26,KLHL22,0.1923076923076923
SPC25,KLHL22,0.1785714285714285
PRC1,KLHL22,0.175
GAN,KLHL24,0.2857142857142857
CDCA3,KLHL24,0.2142857142857142
TRIM7,KLHL24,0.2
FBXL14,KLHL24,0.1875
LNX1,KLHL24,0.1875
BSDC1,KLHL24,0.1818181818181818
DNAJC12,KLHL24,0.1818181818181818
NBPF1,KLHL24,0.1818181818181818
ANKRD40,KLHL29,1.0
ANKRD55,KLHL29,1.0
C15orf65,KLHL29,1.0
C16orf87,KLHL29,1.0
C1orf63,KLHL29,1.0
C20orf195,KLHL29,1.0
CCDC17,KLHL29,1.0
CCDC74A,KLHL29,1.0
ANKRD40,KLHL36,0.3333333333333333
ANKRD55,KLHL36,0.3333333333333333
C15orf65,KLHL36,0.3333333333333333
C16orf87,KLHL36,0.3333333333333333
C1orf63,KLHL36,0.3333333333333333
C20orf195,KLHL36,0.3333333333333333
CCDC17,KLHL36,0.3333333333333333
CCDC74A,KLHL36,0.3333333333333333
GAN,KLHL41,0.2727272727272727
KLHL6,KLHL41,0.2142857142857142
GRAP2,KLHL41,0.2
FBXO32,KLHL41,0.1923076923076923
PLEKHH2,KLHL41,0.1923076923076923
ARHGEF11,KLHL41,0.1875
UBC,KLHL41,0.1842105263157894
ARL4A,KLHL41,0.1785714285714285
KCTD10,KLHL6,0.3157894736842105
TAF1D,KLHL6,0.2777777777777778
CDCA4,KLHL6,0.2666666666666666
ARL4A,KLHL6,0.25
BTBD1,KLHL6,0.25
GAN,KLHL6,0.25
UTP14A,KLHL6,0.25
TRIML2,KLHL6,0.24
HSPA12A,KLK1,0.2222222222222222
FAM209A,KLK1,0.1818181818181818
HIST1H2AG,KLK1,0.1818181818181818
HIST1H2AK,KLK1,0.1818181818181818
HIST1H2AM,KLK1,0.1818181818181818
HIST1H2AC,KLK1,0.1666666666666666
HIST1H2BD,KLK1,0.1538461538461538
SEC14L2,KLK1,0.1538461538461538
PRSS8,KLK13,0.3333333333333333
MASP1,KLK13,0.3125
CLEC11A,KLK13,0.2857142857142857
APOL6,KLK13,0.25
RHBDL1,KLK13,0.25
OLFM2,KLK13,0.2352941176470588
C2orf82,KLK13,0.2307692307692307
BSDC1,KLK13,0.2222222222222222
SIGLEC7,KLRC3,0.1538461538461538
SIGLEC6,KLRC3,0.125
KMT2C,KMT2A,0.2307692307692307
ATAD2,KMT2A,0.1666666666666666
HMGN3,KMT2A,0.1666666666666666
MYB,KMT2A,0.1555555555555555
CDCA7,KMT2A,0.1515151515151515
IKZF3,KMT2A,0.1489361702127659
KLF6,KMT2A,0.1428571428571428
PTMA,KMT2A,0.1428571428571428
ATAD2,KMT2C,0.2727272727272727
MYSM1,KMT2C,0.2666666666666666
TAF15,KMT2C,0.2608695652173913
YAF2,KMT2C,0.2608695652173913
PHF19,KMT2C,0.25
HELZ2,KMT2C,0.24
ZNF326,KMT2C,0.24
IER2,KMT2C,0.238095238095238
CCNDBP1,KMT2E,0.25
ACIN1,KMT2E,0.21875
KLF1,KMT2E,0.21875
ELF2,KMT2E,0.2142857142857142
TAF15,KMT2E,0.2068965517241379
PHF1,KMT2E,0.2058823529411764
PHF19,KMT2E,0.2
ZFHX3,KMT2E,0.1951219512195122
KPNA4,KPNA2,0.3333333333333333
NUFIP2,KPNA2,0.28
RPS8,KPNA2,0.21875
HSPB9,KPNA2,0.217391304347826
KIAA0907,KPNA2,0.217391304347826
RPS18,KPNA2,0.2121212121212121
BEX4,KPNA2,0.2068965517241379
HNRNPH1,KPNA2,0.2068965517241379
CDCA4,KPNA4,0.3333333333333333
HN1,KPNA4,0.3333333333333333
HSPB9,KPNA4,0.3333333333333333
KPNA2,KPNA4,0.3333333333333333
POLR3GL,KPNA4,0.3333333333333333
CDCA7,KPNA4,0.3076923076923077
CENPU,KPNA4,0.3076923076923077
ANKRD28,KPNA4,0.3
GPANK1,KRBA2,0.5
SERTAD3,KRBA2,0.2857142857142857
ANKRD40,KRBA2,0.25
ANKRD55,KRBA2,0.25
C15orf65,KRBA2,0.25
C16orf87,KRBA2,0.25
C1orf63,KRBA2,0.25
C20orf195,KRBA2,0.25
ANKRD40,KRCC1,1.0
ANKRD55,KRCC1,1.0
C15orf65,KRCC1,1.0
C16orf87,KRCC1,1.0
C1orf63,KRCC1,1.0
C20orf195,KRCC1,1.0
CCDC17,KRCC1,1.0
CCDC74A,KRCC1,1.0
PPL,KRT18,0.2285714285714285
CDC42EP1,KRT18,0.2121212121212121
KRT8,KRT18,0.2121212121212121
RPS3A,KRT18,0.175
RPL12,KRT18,0.1666666666666666
ABHD14B,KRT18,0.1612903225806451
IFIT3,KRT18,0.1515151515151515
RPL34,KRT18,0.1515151515151515
ABHD14B,KRT8,0.3333333333333333
HSPB9,KRT8,0.3333333333333333
GRAP2,KRT8,0.2777777777777778
HIST1H2BD,KRT8,0.2777777777777778
SEC14L2,KRT8,0.2777777777777778
WDR26,KRT8,0.2777777777777778
HSPA12A,KRT8,0.2666666666666666
FBXO32,KRT8,0.2631578947368421
C19orf38,KRTCAP3,1.0
C20orf141,KRTCAP3,1.0
CCDC107,KRTCAP3,1.0
EVA1B,KRTCAP3,1.0
SHISA4,KRTCAP3,1.0
SMCO1,KRTCAP3,1.0
TMCO4,KRTCAP3,1.0
TMEM140,KRTCAP3,1.0
CDK15,KSR1,0.3
TESK2,KSR1,0.2727272727272727
PIM3,KSR1,0.2580645161290322
RIOK2,KSR1,0.2571428571428571
SMG1,KSR1,0.2325581395348837
CLK3,KSR1,0.2222222222222222
CDK18,KSR1,0.2068965517241379
NMRK2,KSR1,0.1818181818181818
SAMD11,L3MBTL1,0.25
ATAD2,L3MBTL1,0.24
HMGN3,L3MBTL1,0.24
HMGN4,L3MBTL1,0.238095238095238
MORC4,L3MBTL1,0.238095238095238
TSPYL4,L3MBTL1,0.238095238095238
PHF1,L3MBTL1,0.2258064516129032
PHF19,L3MBTL1,0.2222222222222222
C14orf119,LACTB,0.25
NIPSNAP3A,LACTB,0.2222222222222222
ARGLU1,LACTB,0.2
HARS,LACTB,0.2
ALAS1,LACTB,0.1875
IFIT3,LACTB,0.1875
MASP1,LACTB,0.1875
CAPNS2,LACTB,0.1818181818181818
GLIPR1,LAMP2,0.15625
ITM2B,LAMP2,0.1463414634146341
DDOST,LAMP2,0.1428571428571428
SLC30A2,LAMP2,0.1282051282051282
NPDC1,LAPTM4B,0.1428571428571428
SUSD3,LAPTM4B,0.1428571428571428
TGOLN2,LAPTM4B,0.1428571428571428
CDCP1,LAPTM4B,0.1363636363636363
PTPRCAP,LAPTM4B,0.1363636363636363
SLC30A2,LAPTM4B,0.1333333333333333
EMP3,LAPTM4B,0.1304347826086956
MFSD6,LAPTM4B,0.1304347826086956
NUFIP2,LARP4,0.2941176470588235
FARSB,LARP4,0.2631578947368421
RPL41,LARP4,0.2631578947368421
HNRNPDL,LARP4,0.25
DARS,LARP4,0.238095238095238
RPL28,LARP4,0.238095238095238
RPS10,LARP4,0.238095238095238
RPL14,LARP4,0.2272727272727272
CELF5,LARP6,0.3333333333333333
HDLBP,LARP6,0.2727272727272727
NOVA1,LARP6,0.2692307692307692
FUBP1,LARP6,0.2631578947368421
NXF3,LARP6,0.2631578947368421
HNRNPA3,LARP6,0.25
HNRNPH3,LARP6,0.238095238095238
HNRNPR,LARP6,0.238095238095238
IARS,LARS,0.2424242424242424
RRAGD,LARS,0.2368421052631578
QARS,LARS,0.1666666666666666
ADAP1,LARS,0.1515151515151515
ARHGAP5,LARS,0.1470588235294117
DARS,LARS,0.1470588235294117
AARS,LARS,0.1463414634146341
CARS,LARS,0.1333333333333333
TAGLN,LASP1,0.2307692307692307
PLP2,LASP1,0.2222222222222222
UBAP2,LASP1,0.2142857142857142
ZNF578,LASP1,0.2142857142857142
FBLIM1,LASP1,0.2105263157894736
RPL37A,LASP1,0.2105263157894736
BSDC1,LASP1,0.2
CD99,LASP1,0.2
C19orf38,LBH,0.1818181818181818
C20orf141,LBH,0.1818181818181818
CCDC107,LBH,0.1818181818181818
EVA1B,LBH,0.1818181818181818
KRTCAP3,LBH,0.1818181818181818
SHISA4,LBH,0.1818181818181818
SMCO1,LBH,0.1818181818181818
TMCO4,LBH,0.1818181818181818
FAXDC2,LBR,0.24
TMPO,LBR,0.2272727272727272
MSMO1,LBR,0.2222222222222222
ZFR,LBR,0.2083333333333333
NUFIP2,LBR,0.2
STRBP,LBR,0.1923076923076923
TAF15,LBR,0.1851851851851851
HN1,LBR,0.1818181818181818
ONECUT3,LBX1,0.4117647058823529
ZBTB43,LBX1,0.3529411764705882
ELF2,LBX1,0.3157894736842105
HOXB5,LBX1,0.3043478260869565
CREB5,LBX1,0.3
FOXN2,LBX1,0.3
ZNF396,LBX1,0.2941176470588235
ZNF460,LBX1,0.2941176470588235
FAM180B,LCN12,0.25
FAM184A,LCN12,0.25
C1orf56,LCN12,0.2
CLEC11A,LCN12,0.2
DMKN,LCN12,0.2
C1QTNF6,LCN12,0.1666666666666666
CDCP1,LCN12,0.1666666666666666
CFHR3,LCN12,0.1666666666666666
C10orf12,LCOR,1.0
GTF2IRD2,LCOR,0.3571428571428571
GTF2IRD2B,LCOR,0.3571428571428571
HIC2,LCOR,0.3333333333333333
IRF2BP2,LCOR,0.3125
ZNF124,LCOR,0.2941176470588235
MIER1,LCOR,0.2857142857142857
CCDC62,LCOR,0.2777777777777778
BRD3,LCP1,0.1481481481481481
FOXO6,LCP1,0.1428571428571428
PPP1R10,LCP1,0.1428571428571428
SP6,LCP1,0.1428571428571428
ZBTB43,LCP1,0.1428571428571428
HES4,LCP1,0.1379310344827586
ONECUT3,LCP1,0.1379310344827586
ELF2,LCP1,0.1333333333333333
SHC2,LCP2,0.2666666666666666
DOK2,LCP2,0.1875
CARHSP1,LCP2,0.1764705882352941
CD7,LCP2,0.1764705882352941
IL32,LCP2,0.1764705882352941
ANKRD28,LCP2,0.1666666666666666
C14orf119,LCP2,0.1666666666666666
FAM208B,LCP2,0.1666666666666666
SSH3,LDB3,0.16
FRMD3,LDB3,0.1578947368421052
PPP1R18,LDB3,0.1578947368421052
FLNB,LDB3,0.1388888888888889
EPB41L1,LDB3,0.1363636363636363
CALCOCO2,LDB3,0.1290322580645161
ADD1,LDB3,0.125
RAI14,LDB3,0.125
BROX,LDHA,0.25
HNRNPH1,LDHA,0.25
MAP3K7CL,LDHA,0.25
MIPOL1,LDHA,0.25
RASAL3,LDHA,0.25
HIST1H2BD,LDHA,0.2352941176470588
PSAT1,LDHA,0.2352941176470588
TARS,LDHA,0.2352941176470588
LDHA,LDHC,0.4117647058823529
HIST1H2BD,LDHC,0.1666666666666666
SEC14L2,LDHC,0.1666666666666666
ABHD14B,LDHC,0.1578947368421052
RSPH1,LDHC,0.1578947368421052
MAP3K7CL,LDHC,0.1538461538461538
HSPA4,LDHC,0.15
NIPSNAP3A,LDHC,0.1428571428571428
FAM180B,LEAP2,0.25
C1orf56,LEAP2,0.2
CDCP1,LEAP2,0.1666666666666666
MUC15,LEAP2,0.1428571428571428
APOL6,LEAP2,0.125
CMTM2,LEFTY1,0.1333333333333333
CLEC11A,LEFTY2,0.1875
CMTM2,LEFTY2,0.1428571428571428
C2orf82,LEFTY2,0.1333333333333333
MANF,LEFTY2,0.125
NRG4,LEFTY2,0.125
FAM214B,LENG8,1.0
PNRC1,LENG8,1.0
FAM53C,LENG8,0.6666666666666666
MAGEB2,LENG8,0.6666666666666666
MAP3K7CL,LENG8,0.6666666666666666
MIPOL1,LENG8,0.6666666666666666
R3HDM2,LENG8,0.6666666666666666
SCAND1,LENG8,0.6666666666666666
FKBP5,LEPRE1,0.1666666666666666
PDIA6,LEPRE1,0.1612903225806451
CKAP4,LEPRE1,0.1515151515151515
BROX,LEPRE1,0.1363636363636363
HYOU1,LEPRE1,0.1351351351351351
MSMO1,LEPRE1,0.1290322580645161
CD37,LEPRE1,0.125
