src,dst,importance
NCF2,NOXO1,0.2222222222222222
RCBTB2,NOXO1,0.2
RGS20,NOXO1,0.2
MCF2L,NOXO1,0.1904761904761904
CALML6,NOXO1,0.1875
CNRIP1,NOXO1,0.1875
DOK3,NOXO1,0.1764705882352941
MAGEA1,NOXO1,0.1764705882352941
RALGPS2,NOXO1,0.1764705882352941
ST5,NOXO1,0.1764705882352941
TTC17,NOXO1,0.1764705882352941
ARHGAP5,NOXO1,0.1739130434782608
ABTB1,NOXO1,0.1666666666666666
YAF2,NPAT,0.4
RYBP,NPAT,0.28
HSPB7,NPAT,0.2727272727272727
TAF15,NPAT,0.2727272727272727
TOB2,NPAT,0.2727272727272727
KCTD1,NPAT,0.2631578947368421
ZXDA,NPAT,0.2631578947368421
ZMYND8,NPAT,0.2608695652173913
ATF7IP,NPAT,0.2592592592592592
BCLAF1,NPAT,0.2592592592592592
TRIM22,NPAT,0.2564102564102564
EID2B,NPAT,0.25
FUBP1,NPAT,0.25
IER2,NPAT,0.25
MED17,NPAT,0.25
FUS,NPAT,0.2413793103448276
NPW,NPB,1.0
PYY,NPB,0.4545454545454545
FAM180B,NPB,0.3333333333333333
C1orf56,NPB,0.2857142857142857
PTH2,NPB,0.2727272727272727
TAC3,NPB,0.2727272727272727
CDCP1,NPB,0.25
PRSS53,NPB,0.25
SPINK4,NPB,0.25
NMU,NPB,0.2352941176470588
LYG1,NPB,0.2222222222222222
MUC15,NPB,0.2222222222222222
SPINK13,NPB,0.2222222222222222
TAS2R19,NPB,0.2222222222222222
KISS1R,NPB,0.2142857142857142
PMCH,NPB,0.2142857142857142
AGA,NPC2,0.2068965517241379
ARSA,NPC2,0.2
FUCA2,NPC2,0.2
FUCA1,NPC2,0.1935483870967742
RNASET2,NPC2,0.1818181818181818
TINAGL1,NPC2,0.1785714285714285
CTSV,NPC2,0.1612903225806451
CTSF,NPC2,0.15625
OSBPL10,NPC2,0.15625
ACAT2,NPC2,0.15
GUSB,NPC2,0.1470588235294117
STAR,NPC2,0.1458333333333333
CTSD,NPC2,0.1428571428571428
CREG1,NPC2,0.1379310344827586
TCN2,NPC2,0.1379310344827586
CTSZ,NPC2,0.1363636363636363
SUSD3,NPDC1,1.0
CDCP1,NPDC1,0.75
PTPRCAP,NPDC1,0.75
C19orf38,NPDC1,0.6666666666666666
C20orf141,NPDC1,0.6666666666666666
CCDC107,NPDC1,0.6666666666666666
EVA1B,NPDC1,0.6666666666666666
IFITM10,NPDC1,0.6666666666666666
KRTCAP3,NPDC1,0.6666666666666666
SHISA4,NPDC1,0.6666666666666666
SMCO1,NPDC1,0.6666666666666666
TMCO4,NPDC1,0.6666666666666666
TMEM140,NPDC1,0.6666666666666666
TMEM154,NPDC1,0.6666666666666666
TMEM205,NPDC1,0.6666666666666666
TMEM236,NPDC1,0.6666666666666666
GSTM5,NPL,0.3333333333333333
RENBP,NPL,0.3333333333333333
CCDC6,NPL,0.3
HSD17B14,NPL,0.3
ANKRD28,NPL,0.2857142857142857
C14orf119,NPL,0.2857142857142857
FAM208B,NPL,0.2857142857142857
MAP3K7CL,NPL,0.2857142857142857
MIPOL1,NPL,0.2857142857142857
SELV,NPL,0.2857142857142857
UHRF1BP1,NPL,0.2857142857142857
NECAB1,NPL,0.2727272727272727
ACYP2,NPL,0.25
ATHL1,NPL,0.25
C1QTNF6,NPL,0.25
CARS,NPL,0.25
XPO1,NPM1,0.1891891891891892
RPS6,NPM1,0.1566265060240964
RPL26,NPM1,0.1527777777777778
CHD3,NPM1,0.15
KAT6A,NPM1,0.144578313253012
MYSM1,NPM1,0.1428571428571428
PPP1R12A,NPM1,0.1428571428571428
RPL7,NPM1,0.1428571428571428
RPS3A,NPM1,0.1428571428571428
CHD4,NPM1,0.1375
EDF1,NPM1,0.1363636363636363
TRIP4,NPM1,0.1351351351351351
RPS8,NPM1,0.1343283582089552
PTMA,NPM1,0.1333333333333333
DDX17,NPM1,0.1282051282051282
CCND2,NPM1,0.1267605633802817
NPB,NPW,1.0
PYY,NPW,0.4545454545454545
FAM180B,NPW,0.3333333333333333
C1orf56,NPW,0.2857142857142857
PTH2,NPW,0.2727272727272727
TAC3,NPW,0.2727272727272727
CDCP1,NPW,0.25
PRSS53,NPW,0.25
SPINK4,NPW,0.25
NMU,NPW,0.2352941176470588
LYG1,NPW,0.2222222222222222
MUC15,NPW,0.2222222222222222
SPINK13,NPW,0.2222222222222222
TAS2R19,NPW,0.2222222222222222
KISS1R,NPW,0.2142857142857142
PMCH,NPW,0.2142857142857142
PRDX1,NQO1,0.123076923076923
PRDX2,NQO1,0.1194029850746268
IFIT3,NQO1,0.1132075471698113
ELK3,NR3C1,0.2941176470588235
IRF2,NR3C1,0.2941176470588235
NFKB2,NR3C1,0.2641509433962264
CREM,NR3C1,0.2452830188679245
DLX4,NR3C1,0.2448979591836734
ZNF175,NR3C1,0.2448979591836734
AHR,NR3C1,0.2432432432432432
ZFHX3,NR3C1,0.2413793103448276
ELF3,NR3C1,0.2407407407407407
ETS2,NR3C1,0.2363636363636363
KLF10,NR3C1,0.2363636363636363
IRF9,NR3C1,0.2352941176470588
ZBTB18,NR3C1,0.2352941176470588
FOXK1,NR3C1,0.2321428571428571
MEF2D,NR3C1,0.2295081967213114
NFAT5,NR3C1,0.2280701754385964
NR4A2,NR4A1,0.3134328358208955
MAFF,NR4A1,0.2666666666666666
EGR3,NR4A1,0.26
GMEB1,NR4A1,0.2558139534883721
NFAT5,NR4A1,0.2549019607843137
CEBPD,NR4A1,0.25
ELK3,NR4A1,0.25
IRF2,NR4A1,0.25
ONECUT3,NR4A1,0.25
HOXB5,NR4A1,0.2444444444444444
KLF6,NR4A1,0.2391304347826087
ATF6,NR4A1,0.238095238095238
MEF2D,NR4A1,0.2321428571428571
MAFG,NR4A1,0.2291666666666666
MYCN,NR4A1,0.2291666666666666
ATF3,NR4A1,0.2241379310344827
NR4A1,NR4A2,0.3134328358208955
NR3C1,NR4A2,0.2207792207792207
GMEB1,NR4A2,0.2156862745098039
CREM,NR4A2,0.2142857142857142
ELK3,NR4A2,0.2142857142857142
IRF2,NR4A2,0.2142857142857142
ONECUT3,NR4A2,0.2083333333333333
ZBTB18,NR4A2,0.2037037037037037
FOSB,NR4A2,0.2
GFI1B,NR4A2,0.2
NFAT5,NR4A2,0.2
EPAS1,NR4A2,0.1971830985915492
ALX4,NR4A2,0.1967213114754098
GABPA,NR4A2,0.1964285714285714
MYCN,NR4A2,0.1964285714285714
FEV,NR4A2,0.196078431372549
HN1,NRBF2,0.2727272727272727
HSPB9,NRBF2,0.2727272727272727
KIAA0907,NRBF2,0.2727272727272727
NFKBIE,NRBF2,0.2727272727272727
ANKRD10,NRBF2,0.25
BSDC1,NRBF2,0.25
CCNDBP1,NRBF2,0.25
CYTIP,NRBF2,0.25
DNAJC12,NRBF2,0.25
LYSMD1,NRBF2,0.25
NBPF1,NRBF2,0.25
VWA5A,NRBF2,0.25
NECAB1,NRBF2,0.2307692307692307
ANKRD28,NRBF2,0.2222222222222222
ATXN7L3B,NRBF2,0.2222222222222222
CBWD3,NRBF2,0.2222222222222222
CYTIP,NRBP1,0.2857142857142857
CBWD3,NRBP1,0.2727272727272727
ADCY4,NRBP1,0.25
DDX39A,NRBP1,0.25
HELZ2,NRBP1,0.25
MKLN1,NRBP1,0.238095238095238
NUFIP2,NRBP1,0.2352941176470588
PLEKHH2,NRBP1,0.2352941176470588
HSPA12A,NRBP1,0.2307692307692307
PCMTD1,NRBP1,0.2307692307692307
IARS,NRBP1,0.2272727272727272
HN1,NRBP1,0.2142857142857142
HSPB9,NRBP1,0.2142857142857142
KIAA0907,NRBP1,0.2142857142857142
NFKBIE,NRBP1,0.2142857142857142
FARSB,NRBP1,0.2105263157894736
C14orf119,NRD1,0.2727272727272727
ADAMTS10,NRD1,0.25
HAGH,NRD1,0.25
LIMD2,NRD1,0.25
NIPSNAP3A,NRD1,0.25
ARGLU1,NRD1,0.2307692307692307
CAPNS2,NRD1,0.2142857142857142
PPFIA4,NRD1,0.2142857142857142
LACTB,NRD1,0.2
SNRNP48,NRD1,0.2
ADAMTS14,NRD1,0.1875
AGBL2,NRD1,0.1875
AKAP10,NRD1,0.1875
BOLA3,NRD1,0.1875
TAX1BP1,NRD1,0.1875
ZNF34,NRD1,0.1875
NRG4,NRG2,0.5
PSPN,NRG2,0.4615384615384615
FNDC4,NRG2,0.3076923076923077
LTB,NRG2,0.2777777777777778
CDCP1,NRG2,0.2727272727272727
CLEC11A,NRG2,0.2666666666666666
TNFSF9,NRG2,0.2631578947368421
CMTM1,NRG2,0.25
ENHO,NRG2,0.25
FGF11,NRG2,0.25
MUC15,NRG2,0.25
CRIM1,NRG2,0.2352941176470588
PRSS8,NRG2,0.2352941176470588
SECTM1,NRG2,0.2352941176470588
CMTM2,NRG2,0.2307692307692307
GLIPR1,NRG2,0.2307692307692307
CDCP1,NRG4,0.5
NRG2,NRG4,0.5
MUC15,NRG4,0.4444444444444444
FGF11,NRG4,0.3846153846153846
NPDC1,NRG4,0.375
SUSD3,NRG4,0.375
PTPRCAP,NRG4,0.3333333333333333
CLEC11A,NRG4,0.3076923076923077
PSPN,NRG4,0.3076923076923077
EMP3,NRG4,0.3
ENHO,NRG4,0.3
MFSD6,NRG4,0.3
MS4A6A,NRG4,0.3
MS4A6E,NRG4,0.3
PAQR6,NRG4,0.3
SLC41A2,NRG4,0.3
ARHGAP22,NRGN,0.1481481481481481
STRN,NRGN,0.1470588235294117
ARHGAP11A,NRGN,0.1363636363636363
DNAJB1,NRGN,0.119047619047619
PDE1B,NRGN,0.1176470588235294
SRGAP3,NRGN,0.1162790697674418
ARHGAP9,NRGN,0.1153846153846153
FGF11,NRGN,0.1153846153846153
TANC1,NRGN,0.1153846153846153
ARHGAP26,NRGN,0.1111111111111111
RGS3,NRGN,0.1111111111111111
KLF6,NRIP1,0.2727272727272727
C10orf12,NRIP1,0.2666666666666666
LCOR,NRIP1,0.2666666666666666
WBP2,NRIP1,0.25
HOXB5,NRIP1,0.2424242424242424
ZEB2,NRIP1,0.2195121951219512
BACH2,NRIP1,0.21875
IRF2,NRIP1,0.2162162162162162
NCOA3,NRIP1,0.2142857142857142
HIVEP1,NRIP1,0.2121212121212121
ZNF175,NRIP1,0.2121212121212121
ZNF217,NRIP1,0.2121212121212121
NSD1,NRIP1,0.2093023255813953
ABHD14B,NRIP1,0.2068965517241379
CCDC62,NRIP1,0.2068965517241379
ETS2,NRIP1,0.2051282051282051
PRSS53,NRIP3,0.4
ANKRD40,NRIP3,0.3333333333333333
ANKRD55,NRIP3,0.3333333333333333
C15orf65,NRIP3,0.3333333333333333
C16orf87,NRIP3,0.3333333333333333
C1orf63,NRIP3,0.3333333333333333
C20orf195,NRIP3,0.3333333333333333
CCDC17,NRIP3,0.3333333333333333
CCDC74A,NRIP3,0.3333333333333333
CDRT4,NRIP3,0.3333333333333333
CLHC1,NRIP3,0.3333333333333333
ERICH2,NRIP3,0.3333333333333333
FAM129C,NRIP3,0.3333333333333333
FAM133A,NRIP3,0.3333333333333333
FAM214A,NRIP3,0.3333333333333333
FAM228A,NRIP3,0.3333333333333333
PSPN,NRTN,0.4
NRG2,NRTN,0.2222222222222222
NRG4,NRTN,0.1764705882352941
FGF11,NRTN,0.1578947368421052
EGFL8,NRTN,0.125
MANF,NRTN,0.1153846153846153
FGF17,NRTN,0.1111111111111111
NTN5,NRTN,0.1111111111111111
SHC2,NRTN,0.1111111111111111
TAC3,NRTN,0.1111111111111111
NLGN3,NRXN2,0.196078431372549
ANTXR2,NRXN2,0.1428571428571428
AKAP10,NRXN2,0.1111111111111111
NRG4,NRXN2,0.1111111111111111
SDK2,NRXN2,0.1111111111111111
WHSC1,NSD1,0.3333333333333333
RYBP,NSD1,0.2285714285714285
HMGN3,NSD1,0.2258064516129032
YAF2,NSD1,0.21875
ATF7IP,NSD1,0.2162162162162162
HMGN5,NSD1,0.2121212121212121
PHF19,NSD1,0.2121212121212121
NRIP1,NSD1,0.2093023255813953
ZFHX3,NSD1,0.2045454545454545
ARID5A,NSD1,0.2040816326530612
CHD3,NSD1,0.2
DLX4,NSD1,0.2
JMJD1C,NSD1,0.2
KLF1,NSD1,0.1944444444444444
SATB1,NSD1,0.1891891891891892
ATAD2,NSD1,0.1875
MARCH3,NSG2,0.1739130434782608
AP1S2,NSG2,0.1724137931034483
TGOLN2,NSG2,0.1666666666666666
MARCH1,NSG2,0.1612903225806451
LEPROT,NSG2,0.16
ZFYVE9,NSG2,0.16
SLC35E4,NSG2,0.1578947368421052
ZFYVE16,NSG2,0.1538461538461538
LAPTM4B,NSG2,0.1515151515151515
CABP7,NSG2,0.15
CLEC18A,NSG2,0.15
MS4A4A,NSG2,0.15
SMAGP,NSG2,0.15
AP1AR,NSG2,0.1428571428571428
ITM2A,NSG2,0.1428571428571428
TMEM167A,NSG2,0.1428571428571428
MAD2L1BP,NSUN2,0.1724137931034483
ABHD14B,NSUN2,0.1666666666666666
FAM46C,NSUN2,0.1612903225806451
HNRNPM,NSUN2,0.1538461538461538
DND1,NSUN2,0.1515151515151515
DUT,NSUN2,0.1515151515151515
RPS3A,NSUN2,0.15
HN1,NSUN2,0.1481481481481481
KIAA0907,NSUN2,0.1481481481481481
SPATS2L,NSUN2,0.1481481481481481
DIDO1,NSUN2,0.1428571428571428
SRSF7,NSUN2,0.1428571428571428
EDF1,NSUN2,0.1388888888888889
MOB1B,NSUN2,0.1388888888888889
ANP32B,NSUN2,0.1351351351351351
RPS8,NSUN2,0.1351351351351351
ZNF839,NT5DC4,0.3333333333333333
LIMS3,NT5DC4,0.25
RNF222,NT5DC4,0.25
YPEL1,NT5DC4,0.25
YPEL4,NT5DC4,0.25
ZNF843,NT5DC4,0.25
HDDC3,NT5DC4,0.2
ITLN2,NT5DC4,0.2
PHF3,NT5DC4,0.2
YPEL2,NT5DC4,0.2
YPEL3,NT5DC4,0.2
ZNF800,NT5DC4,0.2
FRRS1,NT5DC4,0.1666666666666666
LIMD2,NT5DC4,0.1666666666666666
OSGEPL1,NT5DC4,0.1666666666666666
TATDN3,NT5DC4,0.1666666666666666
EGFL8,NTN5,0.1666666666666666
TAC3,NTN5,0.1428571428571428
PSPN,NTN5,0.1333333333333333
COL18A1,NTN5,0.1304347826086956
IGIP,NTN5,0.125
KIAA0100,NTN5,0.125
NRG2,NTN5,0.125
VWA7,NTN5,0.125
FAM180B,NTN5,0.1111111111111111
IGFL2,NTN5,0.1111111111111111
NRTN,NTN5,0.1111111111111111
FGFR1,NTRK1,0.1619047619047619
INSR,NTRK1,0.144927536231884
DDR1,NTRK1,0.1382978723404255
EPHB6,NTRK1,0.1358024691358024
FLT1,NTRK1,0.13
AXL,NTRK1,0.125
FADS1,NTRK1,0.125
DYRK1A,NTRK1,0.1212121212121212
EPHA2,NTRK1,0.1111111111111111
NRG4,NTS,0.2222222222222222
PTH2,NTS,0.2222222222222222
PYY,NTS,0.2
NPB,NTS,0.1764705882352941
NPW,NTS,0.1764705882352941
C12orf39,NTS,0.1666666666666666
LRRC39,NTS,0.1666666666666666
OSTF1,NTS,0.1578947368421052
TAC3,NTS,0.1578947368421052
CLEC11A,NTS,0.15
ARHGAP9,NTS,0.1428571428571428
FAM180B,NTS,0.1428571428571428
FGF11,NTS,0.1428571428571428
FGF17,NTS,0.1428571428571428
TCP11L2,NTS,0.1428571428571428
CNST,NTS,0.1363636363636363
TSSK3,NUAK2,0.5333333333333333
PIM3,NUAK2,0.5
MAST4,NUAK2,0.4666666666666667
SNRK,NUAK2,0.4666666666666667
SGK494,NUAK2,0.4285714285714285
PIM2,NUAK2,0.4090909090909091
STK32C,NUAK2,0.4
MAP3K8,NUAK2,0.3888888888888889
MAP4K3,NUAK2,0.3888888888888889
STK17A,NUAK2,0.3684210526315789
TESK2,NUAK2,0.3636363636363636
CDK18,NUAK2,0.3529411764705882
CDK15,NUAK2,0.35
PAK6,NUAK2,0.3461538461538461
STK17B,NUAK2,0.3333333333333333
STK32B,NUAK2,0.3333333333333333
NUCB2,NUCB1,0.6111111111111112
CRELD2,NUCB1,0.2666666666666666
ARHGEF12,NUCB1,0.25
DLK1,NUCB1,0.2352941176470588
BEND7,NUCB1,0.2307692307692307
BROX,NUCB1,0.2307692307692307
HPCAL1,NUCB1,0.2307692307692307
PDIA6,NUCB1,0.2272727272727272
CFHR3,NUCB1,0.2142857142857142
FCGBP,NUCB1,0.2142857142857142
SELENBP1,NUCB1,0.2105263157894736
SH2D3C,NUCB1,0.2105263157894736
C19orf10,NUCB1,0.2083333333333333
ITM2B,NUCB1,0.2083333333333333
PROC,NUCB1,0.2083333333333333
APLP2,NUCB1,0.2
NUCB1,NUCB2,0.6111111111111112
PDIA6,NUCB2,0.3043478260869565
CRELD2,NUCB2,0.2941176470588235
S100A3,NUCB2,0.2777777777777778
ITSN2,NUCB2,0.25
CYTH4,NUCB2,0.238095238095238
SH2D3C,NUCB2,0.238095238095238
ARHGEF40,NUCB2,0.2352941176470588
DENND2D,NUCB2,0.2352941176470588
GCA,NUCB2,0.2272727272727272
SECTM1,NUCB2,0.2272727272727272
CAPNS2,NUCB2,0.2222222222222222
CLEC18A,NUCB2,0.2222222222222222
DOCK6,NUCB2,0.2222222222222222
MS4A4A,NUCB2,0.2222222222222222
ARHGEF12,NUCB2,0.217391304347826
SAFB,NUCKS1,0.2
RAD51AP1,NUCKS1,0.1860465116279069
HMGN2,NUCKS1,0.1764705882352941
HMGN3,NUCKS1,0.1764705882352941
HMGB2,NUCKS1,0.1710526315789473
CHD1,NUCKS1,0.1707317073170731
FUS,NUCKS1,0.1666666666666666
HMGN5,NUCKS1,0.1666666666666666
GMEB1,NUCKS1,0.1621621621621621
FAM111A,NUCKS1,0.1578947368421052
TSPYL1,NUCKS1,0.15625
HIST1H1B,NUCKS1,0.1555555555555555
BRD2,NUCKS1,0.1538461538461538
EDF1,NUCKS1,0.1538461538461538
FOSL2,NUCKS1,0.1538461538461538
POU2F2,NUCKS1,0.1538461538461538
PPM1N,NUDT19,0.1111111111111111
PIR,NUDT4,0.1851851851851851
HSPB9,NUDT4,0.1818181818181818
ADAP1,NUDT4,0.1785714285714285
RPAP2,NUDT4,0.1785714285714285
RPL37A,NUDT4,0.1785714285714285
RANBP10,NUDT4,0.1739130434782608
ZNF578,NUDT4,0.1739130434782608
CDK15,NUDT4,0.1724137931034483
MIDN,NUDT4,0.1666666666666666
MT2A,NUDT4,0.1666666666666666
ZNF34,NUDT4,0.1666666666666666
MOB1B,NUDT4,0.1612903225806451
CARHSP1,NUDT4,0.16
CARS,NUDT4,0.16
GRAP2,NUDT4,0.16
SP6,NUDT4,0.16
SPC25,NUF2,0.5555555555555556
SPC24,NUF2,0.5263157894736842
NDC80,NUF2,0.4545454545454545
SGOL1,NUF2,0.3461538461538461
CASC5,NUF2,0.3181818181818182
BUB3,NUF2,0.2916666666666667
ZWINT,NUF2,0.2916666666666667
SGOL2,NUF2,0.2608695652173913
CENPC,NUF2,0.2592592592592592
BUB1,NUF2,0.2413793103448276
SMC4,NUF2,0.2258064516129032
ANAPC16,NUF2,0.217391304347826
MIS18BP1,NUF2,0.2105263157894736
CDCA5,NUF2,0.2068965517241379
CDT1,NUF2,0.2051282051282051
CENPE,NUF2,0.2045454545454545
HSPB9,NUFIP2,0.4545454545454545
KIAA0907,NUFIP2,0.4545454545454545
CCNDBP1,NUFIP2,0.4166666666666667
NXF1,NUFIP2,0.3888888888888889
PPIL4,NUFIP2,0.3846153846153846
FUBP1,NUFIP2,0.3571428571428571
GRAP2,NUFIP2,0.3571428571428571
NXF3,NUFIP2,0.3571428571428571
WDR26,NUFIP2,0.3571428571428571
HNRNPH1,NUFIP2,0.3529411764705882
RPS26,NUFIP2,0.35
RPS8,NUFIP2,0.35
ABHD14B,NUFIP2,0.3333333333333333
BAG1,NUFIP2,0.3333333333333333
CDCA4,NUFIP2,0.3333333333333333
DDX39A,NUFIP2,0.3333333333333333
SLC9A3R2,NUMB,0.1666666666666666
TES,NUMB,0.1666666666666666
NOSTRIN,NUMB,0.1612903225806451
HDLBP,NUMB,0.15625
MAGEA1,NUMB,0.1481481481481481
UBAP2,NUMB,0.1481481481481481
AHNAK,NUMB,0.1428571428571428
CD99,NUMB,0.1428571428571428
CTNNA2,NUMB,0.1428571428571428
PTP4A3,NUMB,0.1388888888888889
GRAP2,NUMB,0.1379310344827586
PPFIBP1,NUMB,0.1379310344827586
CCDC62,NUMB,0.1333333333333333
LASP1,NUMB,0.1333333333333333
ADD1,NUMB,0.1304347826086956
RGS20,NUMB,0.1290322580645161
PRAF2,NUP210,0.3333333333333333
TMEM106C,NUP210,0.3
TOR1AIP2,NUP210,0.2941176470588235
SHISA5,NUP210,0.2857142857142857
AHCTF1,NUP210,0.2727272727272727
DNAJC1,NUP210,0.25
LBR,NUP210,0.25
MFSD6,NUP210,0.25
SLC39A7,NUP210,0.25
SMIM14,NUP210,0.25
SSR2,NUP210,0.25
SSR3,NUP210,0.25
TMEM178A,NUP210,0.25
CMTM6,NUP210,0.2352941176470588
FAXDC2,NUP210,0.2352941176470588
NBAS,NUP210,0.2352941176470588
NXT1,NUP214,0.3478260869565217
IPO7,NUP214,0.25
KPNA4,NUP214,0.2272727272727272
SPIN2A,NUP214,0.1904761904761904
NXF1,NUP214,0.1851851851851851
RANBP1,NUP214,0.1851851851851851
XPO1,NUP214,0.1794871794871795
ANKRD28,NUP214,0.1764705882352941
FAM208B,NUP214,0.1764705882352941
NUP210,NUP214,0.1739130434782608
AHCTF1,NUP214,0.1666666666666666
CMIP,NUP214,0.1666666666666666
FAM114A1,NUP214,0.1666666666666666
LIMD2,NUP214,0.1666666666666666
TPR,NUP214,0.1666666666666666
ARGLU1,NUP214,0.1578947368421052
FUS,NUPR1,0.1454545454545454
DHRS2,NUPR1,0.1346153846153846
EDF1,NUPR1,0.1346153846153846
FAM46B,NUPR1,0.1276595744680851
TAF15,NUPR1,0.1224489795918367
YAF2,NUPR1,0.1224489795918367
KDM5A,NUPR1,0.1206896551724138
SET,NUPR1,0.1206896551724138
CREBBP,NUPR1,0.1168831168831168
NFE2,NUPR1,0.1166666666666666
NPAT,NUPR1,0.1132075471698113
RYBP,NUPR1,0.1132075471698113
TP53BP2,NUPR1,0.1132075471698113
TSPYL2,NUPR1,0.1132075471698113
RLF,NUPR1,0.1111111111111111
ZFR,NUSAP1,0.2777777777777778
DNTTIP2,NUSAP1,0.25
NOL8,NUSAP1,0.25
STRBP,NUSAP1,0.25
KIF4A,NUSAP1,0.2068965517241379
CKAP2,NUSAP1,0.2
EDF1,NUSAP1,0.2
GPATCH4,NUSAP1,0.2
MKI67,NUSAP1,0.2
TAF1D,NUSAP1,0.2
ENDOV,NUSAP1,0.1904761904761904
NOM1,NUSAP1,0.1875
MAP4,NUSAP1,0.1851851851851851
SON,NUSAP1,0.1818181818181818
TAF15,NUSAP1,0.1818181818181818
EML4,NUSAP1,0.1785714285714285
NXF3,NXF1,0.6
NXT1,NXF1,0.45
FYTTD1,NXF1,0.4
NUFIP2,NXF1,0.3888888888888889
FUBP1,NXF1,0.3333333333333333
DDX39A,NXF1,0.3181818181818182
HSPB9,NXF1,0.3125
KIAA0907,NXF1,0.3125
ZC3H11A,NXF1,0.3125
C17orf85,NXF1,0.28
SLBP,NXF1,0.28
CSTF3,NXF1,0.2777777777777778
PPIL4,NXF1,0.2777777777777778
DND1,NXF1,0.2727272727272727
HDLBP,NXF1,0.2727272727272727
SRSF4,NXF1,0.2727272727272727
NXF1,NXF3,0.6
FUBP1,NXF3,0.5
FYTTD1,NXF3,0.5
KIAA0907,NXF3,0.5
ZC3H11A,NXF3,0.5
CSTF3,NXF3,0.4166666666666667
CELF5,NXF3,0.3846153846153846
DND1,NXF3,0.375
HN1,NXF3,0.3636363636363636
HSPB9,NXF3,0.3636363636363636
NUFIP2,NXF3,0.3571428571428571
DDX39A,NXF3,0.3529411764705882
NXT1,NXF3,0.3529411764705882
CCNDBP1,NXF3,0.3333333333333333
CELF6,NXF3,0.3333333333333333
FAM46C,NXF3,0.3333333333333333
GFY,NXNL2,0.1428571428571428
CRYBG3,NXNL2,0.125
OR1E1,NXNL2,0.1111111111111111
NXF1,NXT1,0.45
NXF3,NXT1,0.3529411764705882
NUP214,NXT1,0.3478260869565217
HSPB9,NXT1,0.3333333333333333
RANBP1,NXT1,0.3181818181818182
IPO7,NXT1,0.2857142857142857
GRAP2,NXT1,0.2777777777777778
WDR26,NXT1,0.2777777777777778
DDX39A,NXT1,0.2727272727272727
ABHD14B,NXT1,0.2631578947368421
FBXO32,NXT1,0.2631578947368421
KPNA4,NXT1,0.2631578947368421
NUFIP2,NXT1,0.2631578947368421
CDCA4,NXT1,0.25
FYTTD1,NXT1,0.25
HN1,NXT1,0.25
IFIH1,OAS3,0.25
NMRK2,OAS3,0.2285714285714285
ZC3HAV1,OAS3,0.2121212121212121
ISG15,OAS3,0.2083333333333333
POLR3H,OAS3,0.2
ADAR,OAS3,0.1851851851851851
NLRC5,OAS3,0.1794871794871795
TRIM56,OAS3,0.175
IFIT3,OAS3,0.1714285714285714
C19orf66,OAS3,0.1707317073170731
ADAP1,OAS3,0.1666666666666666
BST2,OAS3,0.1666666666666666
HSPB9,OAS3,0.1666666666666666
IRF7,OAS3,0.1666666666666666
RPS27A,OAS3,0.1666666666666666
KIF4A,OAS3,0.1627906976744186
ETHE1,OAT,0.3333333333333333
ALAS1,OAT,0.3157894736842105
PHYKPL,OAT,0.2666666666666666
NECAB1,OAT,0.2352941176470588
CCDC92,OAT,0.2222222222222222
PSAT1,OAT,0.2222222222222222
WDR26,OAT,0.2222222222222222
IER5,OAT,0.2105263157894736
DHRS2,OAT,0.2083333333333333
ARGLU1,OAT,0.2
TNFAIP8L1,OAT,0.2
TXNRD1,OAT,0.2
GARS,OAT,0.1923076923076923
IFIT3,OAT,0.1904761904761904
SH3BP5,OAT,0.1904761904761904
CCDC125,OAT,0.1875
FAM212A,OAZ2,0.3076923076923077
HSPB9,OAZ2,0.3076923076923077
RANBP10,OAZ2,0.2857142857142857
MAP3K7CL,OAZ2,0.2727272727272727
MIDN,OAZ2,0.2666666666666666
GRAP2,OAZ2,0.25
NIPSNAP3A,OAZ2,0.25
WDR26,OAZ2,0.25
ABHD14B,OAZ2,0.2352941176470588
FBXO32,OAZ2,0.2352941176470588
NUFIP2,OAZ2,0.2352941176470588
RPL17,OAZ2,0.2352941176470588
HSPA12A,OAZ2,0.2307692307692307
SAMD9,OAZ2,0.2307692307692307
STH,OAZ2,0.2307692307692307
TSC22D1,OAZ2,0.2307692307692307
KALRN,OBSCN,0.217391304347826
CDK15,OBSCN,0.2051282051282051
DMPK,OBSCN,0.2
MKNK2,OBSCN,0.1914893617021276
TESK2,OBSCN,0.1904761904761904
MAP3K8,OBSCN,0.1842105263157894
FAM21C,OBSCN,0.18
CDC42BPA,OBSCN,0.1777777777777777
HIPK3,OBSCN,0.1777777777777777
SGK494,OBSCN,0.1764705882352941
PIM3,OBSCN,0.175
STK32C,OBSCN,0.1714285714285714
ALPK1,OBSCN,0.1707317073170731
RIOK3,OBSCN,0.1702127659574468
TSSK3,OBSCN,0.1621621621621621
CDC42BPB,OBSCN,0.16
MARCH3,OCIAD2,0.2142857142857142
CLEC18A,OCIAD2,0.1818181818181818
PRSS16,OCIAD2,0.1818181818181818
CLINT1,OCIAD2,0.1666666666666666
SYNRG,OCIAD2,0.1538461538461538
EHBP1,OCIAD2,0.1428571428571428
RAB33A,OCIAD2,0.1428571428571428
RABGAP1L,OCIAD2,0.1428571428571428
CST7,OCIAD2,0.1363636363636363
MARCH1,OCIAD2,0.1304347826086956
CASC4,OCIAD2,0.125
FAM71F2,OCIAD2,0.125
